       Date   Ip  Remote ASN  Flows 
  07/12/2022  15    15464  1
  07/12/2022  15    17964  1
  07/12/2022  15    21840  2
  07/12/2022  16    3          2
  07/12/2022  16    4134    5
  07/12/2022  16    4766    2
  07/12/2022  16    4812    1
  07/12/2022  16    4837    1
  07/12/2022  16    9394    5
  07/12/2022  16    9803    2
  07/12/2022  16    9808    1
  07/12/2022  16    15464  1
  07/12/2022  16    17964  2
  07/12/2022  16    21840  1
  07/12/2022  17    3356    1
  07/12/2022  17    3701    1
  07/12/2022  17    7018    1
  07/12/2022  17    8070    2
  07/12/2022  17    8075    2
  07/12/2022  17    8560    2
  07/12/2022  17    8642    34
  07/12/2022  17    9156    3
  07/12/2022  17    10565  3
  07/12/2022  17    12222  1
  07/12/2022  17    15169  60
  07/12/2022  17    18924  46
  07/12/2022  17    21844  7
  07/12/2022  18    4          1
  07/12/2022  18    209      2
  07/12/2022  18    3209    1
  07/12/2022  18    3816    1317
  07/12/2022  18    8070    2
  07/12/2022  18    15169  4
  07/12/2022  18    17964  15
  07/12/2022  19    209      2
  07/12/2022  19    2152    3
  07/12/2022  19    2828    2
  07/12/2022  19    2914    30
  07/12/2022  19    3614    1
  07/12/2022  19    4323    3
  07/12/2022  19    8070    5
  07/12/2022  19    8075    2
  07/12/2022  19    10297  2
  07/12/2022  19    11922  1
  07/12/2022  19    11944  2
  07/12/2022  19    15169  58
  07/12/2022  19    20021  6
  07/12/2022  19    30315  1
  07/13/2022  10    209      3
  07/13/2022  10    701      4
  07/13/2022  10    2152    3
  07/13/2022  10    2379    1
  07/13/2022  10    2914    1
  07/13/2022  10    3215    1
  07/13/2022  10    3269    1
  07/13/2022  10    3462    2
  07/13/2022  10    3561    25
  07/13/2022  10    3671    11
  07/13/2022  10    3786    1
  07/13/2022  10    4134    2
  07/13/2022  10    4670    1
  07/13/2022  10    4814    6
  07/13/2022  10    4837    1
  07/13/2022  10    5430    1
  07/13/2022  10    5617    1
  07/13/2022  10    6432    3
  07/13/2022  10    6461    1
  07/13/2022  10    6467    1
  07/13/2022  10    6713    5
  07/13/2022  10    6724    1
  07/13/2022  10    6728    1
  07/13/2022  10    6939    2
  07/13/2022  10    7015    1
  07/13/2022  10    7132    1
  07/13/2022  10    8002    1
  07/13/2022  10    8151    1
  07/13/2022  10    8509    1
  07/13/2022  10    8608    1
  07/13/2022  10    9145    1
  07/13/2022  10    9318    1
  07/13/2022  10    9498    1
  07/13/2022  10    10912  1
  07/13/2022  10    11383  1
  07/13/2022  10    11427  1
  07/13/2022  10    11829  1
  07/13/2022  10    12479  1
  07/13/2022  10    12670  1
  07/13/2022  10    13462  25
  07/13/2022  10    13768  1
  07/13/2022  10    13867  1
  07/13/2022  10    14501  1
  07/13/2022  10    14742  1
  07/13/2022  10    14780  1
  07/13/2022  10    16010  1
  07/13/2022  10    17228  1
  07/13/2022  10    17968  2
  07/13/2022  10    19262  2
  07/13/2022  10    21220  2
  07/13/2022  10    22927  1
  07/13/2022  10    24863  1
  07/13/2022  10    26101  1
  07/13/2022  10    27699  1
  07/13/2022  10    29405  1
  07/13/2022  10    29717  4
  07/13/2022  10    30099  1
  07/13/2022  10    31976  2
  07/13/2022  10    35751  1
  07/13/2022  11    2519    2
  07/13/2022  11    2647    2
  07/13/2022  11    2828    2
  07/13/2022  11    3265    1429
  07/13/2022  11    3462    1
  07/13/2022  11    3561    2
  07/13/2022  11    3741    3
  07/13/2022  11    4134    7
  07/13/2022  11    4230    1
  07/13/2022  11    4266    2
  07/13/2022  11    4323    1
  07/13/2022  11    4766    1
  07/13/2022  11    4812    1
  07/13/2022  11    4814    9
  07/13/2022  11    6327    1
  07/13/2022  11    6461    12
  07/13/2022  11    6478    2
  07/13/2022  11    7015    12
  07/13/2022  11    7132    1
  07/13/2022  11    8075    3
  07/13/2022  11    8866    1
  07/13/2022  11    8972    2
  07/13/2022  11    9931    1
  07/13/2022  11    10994  1
  07/13/2022  11    11700  4
  07/13/2022  11    12859  59
  07/13/2022  11    13488  2
  07/13/2022  11    13767  4
  07/13/2022  11    14501  1
  07/13/2022  11    14777  6
  07/13/2022  11    14778  8
  07/13/2022  11    15169  4
  07/13/2022  11    16206  1
  07/13/2022  11    20214  1
  07/13/2022  11    20825  3
  07/13/2022  11    23724  2
  07/13/2022  11    29895  1
  07/13/2022  12    81        3
  07/13/2022  12    209      37
  07/13/2022  12    1312    84
  07/13/2022  12    3561    3
  07/13/2022  12    4323    5
  07/13/2022  12    6478    7
  07/13/2022  12    7015    1
  07/13/2022  12    7018    95
  07/13/2022  12    7132    3
  07/13/2022  12    7377    74
  07/13/2022  12    7774    1
  07/13/2022  12    9506    74
  07/13/2022  12    11414  2
  07/13/2022  12    14265  218
  07/13/2022  12    14501  1
  07/13/2022  12    16572  4
  07/13/2022  12    19817  220
  07/13/2022  12    19918  411
  07/13/2022  12    29863  4
  07/13/2022  12    30099  8
  07/13/2022  12    33260  8
  07/13/2022  13    4134    2
  07/13/2022  13    4230    1
  07/13/2022  13    4766    2
  07/13/2022  13    4812    1
  07/13/2022  13    4814    22
  07/13/2022  13    7015    26
  07/13/2022  13    8151    2
  07/13/2022  13    8866    1
  07/13/2022  13    8972    2
  07/13/2022  13    9803    1
  07/13/2022  13    13488  1
  07/13/2022  13    14501  2
  07/13/2022  13    16206  1
  07/13/2022  13    19817  1
  07/13/2022  14    4323    1
  07/13/2022  14    4814    1
  07/13/2022  14    7015    2
  07/13/2022  14    7132    2
  07/13/2022  14    14501  2
  07/13/2022  14    14778  2
  07/13/2022  14    22855  14
  07/13/2022  14    29895  14
  07/13/2022  14    31976  85
  07/13/2022  14    33651  5
  07/13/2022  15    3356    1
  07/13/2022  15    4134    2
  07/13/2022  15    4230    2
  07/13/2022  15    4766    2
  07/13/2022  15    4814    5
  07/13/2022  15    4837    1
  07/13/2022  15    7015    11
  07/13/2022  15    7341    1
  07/13/2022  15    8070    2
  07/13/2022  15    8866    1
  07/13/2022  15    8972    1
  07/13/2022  15    13488  6
  07/13/2022  15    13867  2
  07/13/2022  15    14501  2
  07/13/2022  15    16206  1
  07/13/2022  15    19817  1
  07/13/2022  16    4134    2
  07/13/2022  16    4230    2
  07/13/2022  16    4766    5
  07/13/2022  16    4812    1
  07/13/2022  16    4814    4
  07/13/2022  16    7015    25
  07/13/2022  16    8151    2
  07/13/2022  16    8972    2
  07/13/2022  16    9394    4
  07/13/2022  16    9803    2
  07/13/2022  16    13488  2
  07/13/2022  16    14501  1
  07/13/2022  16    16206  1
  07/13/2022  16    19817  1
  07/13/2022  17    109      6
  07/13/2022  17    701      2
  07/13/2022  17    2116    9
  07/13/2022  17    2152    19
  07/13/2022  17    2856    3
  07/13/2022  17    3356    1
  07/13/2022  17    3701    3
  07/13/2022  17    4766    5
  07/13/2022  17    4837    6
  07/13/2022  17    5432    3
  07/13/2022  17    6432    18
  07/13/2022  17    6453    2
  07/13/2022  17    6830    6
  07/13/2022  17    6871    3
  07/13/2022  17    7011    3
  07/13/2022  17    7018    1
  07/13/2022  17    8070    3
  07/13/2022  17    8362    1
  07/13/2022  17    9156    9
  07/13/2022  17    9471    6
  07/13/2022  17    10565  11
  07/13/2022  17    10763  8
  07/13/2022  17    11479  1
  07/13/2022  17    12182  2
  07/13/2022  17    12222  6
  07/13/2022  17    13488  5
  07/13/2022  17    13749  54
  07/13/2022  17    14743  1
  07/13/2022  17    15169  148
  07/13/2022  17    16206  1
  07/13/2022  17    18924  48
  07/13/2022  17    20401  1
  07/13/2022  17    21844  22
  07/13/2022  17    25786  5
  07/13/2022  17    32952  2
  07/13/2022  18    109      6
  07/13/2022  18    2116    2
  07/13/2022  18    2856    1
  07/13/2022  18    3356    1
  07/13/2022  18    4766    2
  07/13/2022  18    4771    4
  07/13/2022  18    4837    2
  07/13/2022  18    6830    2
  07/13/2022  18    6871    2
  07/13/2022  18    7011    1
  07/13/2022  18    8070    2
  07/13/2022  18    9471    2
  07/13/2022  18    13488  1
  07/13/2022  18    15169  4
  07/13/2022  18    16206  1
  07/13/2022  19    3356    2
  07/13/2022  19    8070    1
  07/13/2022  19    8075    2
  07/14/2022  10    209      1
  07/14/2022  10    701      1
  07/14/2022  10    2914    1
  07/14/2022  10    3209    1
  07/14/2022  10    3320    2
  07/14/2022  10    3561    47
  07/14/2022  10    3737    1
  07/14/2022  10    4230    1
  07/14/2022  10    4670    1
  07/14/2022  10    4755    2
  07/14/2022  10    4814    1
  07/14/2022  10    4837    2
  07/14/2022  10    5615    1
  07/14/2022  10    5617    2
  07/14/2022  10    5713    1
  07/14/2022  10    6432    1
  07/14/2022  10    6713    1
  07/14/2022  10    6724    1
  07/14/2022  10    6939    1
  07/14/2022  10    7018    1
  07/14/2022  10    7470    1
  07/14/2022  10    7643    1
  07/14/2022  10    8167    2
  07/14/2022  10    8304    1
  07/14/2022  10    8359    1
  07/14/2022  10    9121    2
  07/14/2022  10    9141    1
  07/14/2022  10    9808    1
  07/14/2022  10    10029  1
  07/14/2022  10    10738  1
  07/14/2022  10    11426  2
  07/14/2022  10    11913  1
  07/14/2022  10    12312  1
  07/14/2022  10    12322  1
  07/14/2022  10    13462  16
  07/14/2022  10    13609  1
  07/14/2022  10    13672  1
  07/14/2022  10    16338  2
  07/14/2022  10    16586  1
  07/14/2022  10    19262  1
  07/14/2022  10    19548  1
  07/14/2022  10    22205  1
  07/14/2022  10    26085  5
  07/14/2022  10    26101  6
  07/14/2022  10    26831  1
  07/14/2022  10    27364  1
  07/14/2022  10    27699  1
  07/14/2022  10    28573  1
  07/14/2022  10    29933  1
  07/14/2022  10    29975  1
  07/14/2022  10    33668  1
  07/14/2022  10    34337  1
  07/14/2022  10    36752  2
  07/14/2022  11    8          7
  07/14/2022  11    852      4
  07/14/2022  11    3265    1364
  07/14/2022  11    3356    1
  07/14/2022  11    3561    14
  07/14/2022  11    3786    6
  07/14/2022  11    4058    2
  07/14/2022  11    4134    3
  07/14/2022  11    4670    2
  07/14/2022  11    4766    8
  07/14/2022  11    4812    1
  07/14/2022  11    6461    9
  07/14/2022  11    7018    1
  07/14/2022  11    8151    1
  07/14/2022  11    8376    1
  07/14/2022  11    9298    2
  07/14/2022  11    9318    1
  07/14/2022  11    9803    1
  07/14/2022  11    9808    2
  07/14/2022  11    11486  4
  07/14/2022  11    13571  3
  07/14/2022  11    14501  6
  07/14/2022  11    14777  13
  07/14/2022  11    14778  14
  07/14/2022  11    15929  2
  07/14/2022  11    17712  1
  07/14/2022  11    18118  2
  07/14/2022  11    19444  4
  07/14/2022  11    21844  2
  07/14/2022  11    23724  6
  07/14/2022  11    26627  1
  07/14/2022  11    29208  1
  07/14/2022  12    209      52
  07/14/2022  12    226      2
  07/14/2022  12    1312    84
  07/14/2022  12    3557    1
  07/14/2022  12    3561    7
  07/14/2022  12    3659    1
  07/14/2022  12    4814    12
  07/14/2022  12    4983    108
  07/14/2022  12    5550    4
  07/14/2022  12    7018    151
  07/14/2022  12    7132    3
  07/14/2022  12    7377    70
  07/14/2022  12    9506    234
  07/14/2022  12    14265  482
  07/14/2022  12    14501  1
  07/14/2022  12    19918  303
  07/14/2022  12    29863  8
  07/14/2022  12    30099  4
  07/14/2022  12    33260  8
  07/14/2022  12    33651  3
  07/14/2022  12    36351  1
  07/14/2022  13    8          6
  07/14/2022  13    852      1
  07/14/2022  13    4134    2
  07/14/2022  13    5078    1
  07/14/2022  13    7018    1
  07/14/2022  13    13571  1
  07/14/2022  13    17226  1
  07/14/2022  13    23724  2
  07/14/2022  14    7018    1
  07/14/2022  14    7132    2
  07/14/2022  14    14501  3
  07/14/2022  14    14777  3
  07/14/2022  14    22855  14
  07/14/2022  14    29895  14
  07/14/2022  14    31976  82
  07/14/2022  14    33651  7
  07/14/2022  15    8          6
  07/14/2022  15    852      4
  07/14/2022  15    3561    1
  07/14/2022  15    4134    2
  07/14/2022  15    4812    1
  07/14/2022  15    7018    2
  07/14/2022  15    8075    2
  07/14/2022  15    13571  3
  07/14/2022  15    13867  2
  07/14/2022  15    22822  4
  07/14/2022  15    23724  3
  07/14/2022  16    8          7
  07/14/2022  16    852      4
  07/14/2022  16    4134    2
  07/14/2022  16    4812    1
  07/14/2022  16    4837    1
  07/14/2022  16    5078    2
  07/14/2022  16    7018    1
  07/14/2022  16    9394    2
  07/14/2022  16    13571  3
  07/14/2022  16    23724  4
  07/14/2022  17    3          3
  07/14/2022  17    852      38
  07/14/2022  17    1239    10
  07/14/2022  17    2152    23
  07/14/2022  17    2200    2
  07/14/2022  17    3356    12
  07/14/2022  17    3561    91
  07/14/2022  17    3701    3
  07/14/2022  17    4134    1
  07/14/2022  17    5550    13
  07/14/2022  17    5631    2
  07/14/2022  17    5691    2
  07/14/2022  17    6432    34
  07/14/2022  17    6517    100
  07/14/2022  17    6539    12
  07/14/2022  17    7015    1
  07/14/2022  17    8070    3
  07/14/2022  17    8560    2
  07/14/2022  17    9156    15
  07/14/2022  17    10565  15
  07/14/2022  17    10763  14
  07/14/2022  17    10910  11
  07/14/2022  17    10933  4
  07/14/2022  17    11305  42
  07/14/2022  17    12168  7
  07/14/2022  17    12182  2
  07/14/2022  17    12222  46
  07/14/2022  17    13797  1
  07/14/2022  17    13867  13
  07/14/2022  17    13890  7
  07/14/2022  17    14361  1
  07/14/2022  17    14744  60
  07/14/2022  17    14829  2
  07/14/2022  17    15169  114
  07/14/2022  17    16509  18
  07/14/2022  17    18924  48
  07/14/2022  17    19024  3
  07/14/2022  17    21844  43
  07/14/2022  17    25751  2
  07/14/2022  17    26458  11
  07/14/2022  17    29720  2
  07/14/2022  17    30217  23
  07/14/2022  17    31976  6
  07/14/2022  17    36347  1
  07/14/2022  17    36839  2
  07/14/2022  18    852      1
  07/14/2022  18    3215    45
  07/14/2022  18    3561    1
  07/14/2022  18    4134    1
  07/14/2022  18    7015    1
  07/14/2022  18    8075    2
  07/14/2022  18    15169  4
  07/14/2022  19    209      2
  07/14/2022  19    8070    3
  07/15/2022  10    714      1
  07/15/2022  10    1213    1
  07/15/2022  10    3561    18
  07/15/2022  10    3671    11
  07/15/2022  10    3680    2
  07/15/2022  10    4134    4
  07/15/2022  10    4766    1
  07/15/2022  10    4837    5
  07/15/2022  10    5410    1
  07/15/2022  10    5603    1
  07/15/2022  10    5617    1
  07/15/2022  10    6327    1
  07/15/2022  10    6350    1
  07/15/2022  10    7132    2
  07/15/2022  10    7757    1
  07/15/2022  10    8434    1
  07/15/2022  10    9121    3
  07/15/2022  10    10738  1
  07/15/2022  10    10796  1
  07/15/2022  10    11427  1
  07/15/2022  10    11707  1
  07/15/2022  10    13121  2
  07/15/2022  10    13307  1
  07/15/2022  10    13462  16
  07/15/2022  10    13749  1
  07/15/2022  10    13867  1
  07/15/2022  10    14501  1
  07/15/2022  10    15169  14
  07/15/2022  10    15497  1
  07/15/2022  10    15772  1
  07/15/2022  10    15802  2
  07/15/2022  10    17964  1
  07/15/2022  10    17968  1
  07/15/2022  10    19262  3
  07/15/2022  10    19742  1
  07/15/2022  10    20258  1
  07/15/2022  10    23106  1
  07/15/2022  10    24867  30
  07/15/2022  10    25653  1
  07/15/2022  10    26085  7
  07/15/2022  10    26101  4
  07/15/2022  10    26347  2
  07/15/2022  10    27357  1
  07/15/2022  10    27699  2
  07/15/2022  10    28573  1
  07/15/2022  10    30374  1
  07/15/2022  10    31252  169
  07/15/2022  10    32445  4
  07/15/2022  10    33287  1
  07/15/2022  10    36066  1
  07/15/2022  10    36149  1
  07/15/2022  10    36727  1
  07/15/2022  11    73        5
  07/15/2022  11    81        2
  07/15/2022  11    701      2
  07/15/2022  11    1241    4
  07/15/2022  11    1299    2
  07/15/2022  11    2856    15
  07/15/2022  11    3265    1360
  07/15/2022  11    3320    1
  07/15/2022  11    3352    1
  07/15/2022  11    3462    1
  07/15/2022  11    3561    5
  07/15/2022  11    4323    1
  07/15/2022  11    4436    4
  07/15/2022  11    4538    2
  07/15/2022  11    4766    4
  07/15/2022  11    4812    1
  07/15/2022  11    4837    307
  07/15/2022  11    5078    2
  07/15/2022  11    6198    1
  07/15/2022  11    6461    3
  07/15/2022  11    6830    1
  07/15/2022  11    7016    1
  07/15/2022  11    7132    2
  07/15/2022  11    7757    1
  07/15/2022  11    8376    2
  07/15/2022  11    9269    1
  07/15/2022  11    9318    1
  07/15/2022  11    9457    1
  07/15/2022  11    9800    2
  07/15/2022  11    9929    3
  07/15/2022  11    13749  4
  07/15/2022  11    14501  8
  07/15/2022  11    14777  12
  07/15/2022  11    14778  4
  07/15/2022  11    14780  1
  07/15/2022  11    15169  2
  07/15/2022  11    17147  2
  07/15/2022  11    17676  2
  07/15/2022  11    17712  1
  07/15/2022  11    17785  4
  07/15/2022  11    19262  1
  07/15/2022  11    19742  1
  07/15/2022  11    21599  2
  07/15/2022  11    23342  3
  07/15/2022  11    31252  57
  07/15/2022  11    33489  1
  07/15/2022  11    34320  2
  07/15/2022  12    47        1
  07/15/2022  12    81        1
  07/15/2022  12    209      2
  07/15/2022  12    1312    84
